l2	l2	l2	l2	l2	l2	l2	l2
10/18/2019 05:48:12 pm	2.826	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.827	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.828	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.829	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.830	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.831	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.832	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.833	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.834	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.835	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.836	3.019	0.000	484.814	0.0721	0.000	11.574
10/18/2019 05:48:12 pm	2.837	3.019	0.000	1454.441	0.0721	0.000	34.722
10/18/2019 05:48:12 pm	2.838	3.019	2.909	1939.254	0.0721	0.069	46.296
10/18/2019 05:48:12 pm	2.839	3.019	5.818	969.627	0.0721	0.139	23.148
10/18/2019 05:48:12 pm	2.840	3.037	5.818	-969.627	0.0725	0.139	-23.148
10/18/2019 05:48:12 pm	2.841	3.037	2.909	-1939.254	0.0725	0.069	-46.296
10/18/2019 05:48:12 pm	2.842	3.037	0.000	-1454.441	0.0725	0.000	-34.722
10/18/2019 05:48:12 pm	2.843	3.037	0.000	-484.814	0.0725	0.000	-11.574
10/18/2019 05:48:12 pm	2.844	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.845	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.846	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.847	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.848	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.849	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.850	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.851	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.852	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.853	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.854	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.855	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.856	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.857	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.858	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.859	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.860	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.861	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.862	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.863	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.864	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.865	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.866	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.867	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.868	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.869	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.870	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.871	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.872	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.873	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.874	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.875	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.876	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.877	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.878	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.879	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.880	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.881	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.882	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.883	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.884	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.885	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.886	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.887	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.888	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.889	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.890	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.891	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.892	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.893	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.894	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.895	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.896	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.897	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.898	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.899	3.037	0.000	0.000	0.0725	0.000	0.000
10/18/2019 05:48:12 pm	2.900	3.037	0.000	-484.814	0.0725	0.000	-11.574
10/18/2019 05:48:12 pm	2.901	3.037	0.000	-1454.441	0.0725	0.000	-34.722
10/18/2019 05:48:12 pm	2.902	3.037	-2.909	-1939.254	0.0725	-0.069	-46.296
10/18/2019 05:48:12 pm	2.903	3.037	-5.818	-969.627	0.0725	-0.139	-23.148
10/18/2019 05:48:12 pm	2.904	3.019	-5.818	969.627	0.0721	-0.139	23.148
10/18/2019 05:48:12 pm	2.905	3.019	-2.909	1939.254	0.0721	-0.069	46.296
10/18/2019 05:48:12 pm	2.906	3.019	0.000	1454.441	0.0721	0.000	34.722
10/18/2019 05:48:12 pm	2.907	3.019	0.000	484.814	0.0721	0.000	11.574
10/18/2019 05:48:12 pm	2.908	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.909	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.910	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.911	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.912	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.913	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.914	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.915	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.916	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.917	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.918	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.919	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.920	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.921	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.922	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.923	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.924	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.925	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.926	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.927	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.928	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.929	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.930	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.931	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.932	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.933	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.934	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.935	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.936	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.937	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.938	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.939	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.940	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.941	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.942	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.943	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.944	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.945	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.946	3.019	0.000	0.000	0.0721	0.000	0.000
10/18/2019 05:48:12 pm	2.947	3.019	0.000	-484.814	0.0721	0.000	-11.574
10/18/2019 05:48:12 pm	2.948	3.019	0.000	-1454.441	0.0721	0.000	-34.722
10/18/2019 05:48:12 pm	2.949	3.019	-2.909	-1939.254	0.0721	-0.069	-46.296
10/18/2019 05:48:12 pm	2.950	3.019	-5.818	-969.627	0.0721	-0.139	-23.148
10/18/2019 05:48:12 pm	2.951	3.002	-5.818	969.627	0.0717	-0.139	23.148
10/18/2019 05:48:12 pm	2.952	3.002	-2.909	1939.254	0.0717	-0.069	46.296
10/18/2019 05:48:12 pm	2.953	3.002	0.000	1454.441	0.0717	0.000	34.722
10/18/2019 05:48:12 pm	2.954	3.002	0.000	484.814	0.0717	0.000	11.574
10/18/2019 05:48:12 pm	2.955	3.002	0.000	0.000	0.0717	0.000	0.000
10/18/2019 05:48:12 pm	2.956	3.002	0.000	0.000	0.0717	0.000	0.000
10/18/2019 05:48:12 pm	2.957	3.002	0.000	0.000	0.0717	0.000	0.000
10/18/2019 05:48:12 pm	2.958	3.002	0.000	0.000	0.0717	0.000	0.000
10/18/2019 05:48:12 pm	2.959	3.002	0.000	0.000	0.0717	0.000	0.000
10/18/2019 05:48:12 pm	2.960	3.002	0.000	0.000	0.0717	0.000	0.000
10/18/2019 05:48:12 pm	2.961	3.002	0.000	0.000	0.0717	0.000	0.000
10/18/2019 05:48:12 pm	2.962	3.002	0.000	0.000	0.0717	0.000	0.000
10/18/2019 05:48:12 pm	2.963	3.002	0.000	0.000	0.0717	0.000	0.000
10/18/2019 05:48:12 pm	2.964	3.002	0.000	0.000	0.0717	0.000	0.000
10/18/2019 05:48:12 pm	2.965	3.002	0.000	0.000	0.0717	0.000	0.000
10/18/2019 05:48:12 pm	2.966	3.002	0.000	0.000	0.0717	0.000	0.000
10/18/2019 05:48:12 pm	2.967	3.002	0.000	0.000	0.0717	0.000	0.000
10/18/2019 05:48:12 pm	2.968	3.002	0.000	0.000	0.0717	0.000	0.000
10/18/2019 05:48:12 pm	2.969	3.002	0.000	0.000	0.0717	0.000	0.000
10/18/2019 05:48:12 pm	2.970	3.002	0.000	0.000	0.0717	0.000	0.000
10/18/2019 05:48:12 pm	2.971	3.002	0.000	0.000	0.0717	0.000	0.000
10/18/2019 05:48:12 pm	2.972	3.002	0.000	0.000	0.0717	0.000	0.000
10/18/2019 05:48:12 pm	2.973	3.002	0.000	0.000	0.0717	0.000	0.000
10/18/2019 05:48:12 pm	2.974	3.002	0.000	0.000	0.0717	0.000	0.000
10/18/2019 05:48:12 pm	2.975	3.002	0.000	0.000	0.0717	0.000	0.000
10/18/2019 05:48:12 pm	2.976	3.002	0.000	-484.814	0.0717	0.000	-11.574
10/18/2019 05:48:12 pm	2.977	3.002	0.000	-1454.441	0.0717	0.000	-34.722
10/18/2019 05:48:12 pm	2.978	3.002	-2.909	-1939.254	0.0717	-0.069	-46.296
10/18/2019 05:48:12 pm	2.979	3.002	-5.818	-969.627	0.0717	-0.139	-23.148
10/18/2019 05:48:12 pm	2.980	2.985	-5.818	969.627	0.0712	-0.139	23.148
10/18/2019 05:48:12 pm	2.981	2.985	-2.909	1939.254	0.0712	-0.069	46.296
10/18/2019 05:48:12 pm	2.982	2.985	0.000	1454.441	0.0712	0.000	34.722
10/18/2019 05:48:12 pm	2.983	2.985	0.000	484.814	0.0712	0.000	11.574
10/18/2019 05:48:12 pm	2.984	2.985	0.000	0.000	0.0712	0.000	0.000
10/18/2019 05:48:12 pm	2.985	2.985	0.000	0.000	0.0712	0.000	0.000
10/18/2019 05:48:12 pm	2.986	2.985	0.000	0.000	0.0712	0.000	0.000
10/18/2019 05:48:12 pm	2.987	2.985	0.000	0.000	0.0712	0.000	0.000
10/18/2019 05:48:12 pm	2.988	2.985	0.000	0.000	0.0712	0.000	0.000
10/18/2019 05:48:12 pm	2.989	2.985	0.000	0.000	0.0712	0.000	0.000
10/18/2019 05:48:12 pm	2.990	2.985	0.000	0.000	0.0712	0.000	0.000
10/18/2019 05:48:12 pm	2.991	2.985	0.000	0.000	0.0712	0.000	0.000
10/18/2019 05:48:12 pm	2.992	2.985	0.000	0.000	0.0712	0.000	0.000
10/18/2019 05:48:12 pm	2.993	2.985	0.000	0.000	0.0712	0.000	0.000
10/18/2019 05:48:12 pm	2.994	2.985	0.000	0.000	0.0712	0.000	0.000
10/18/2019 05:48:12 pm	2.995	2.985	0.000	0.000	0.0712	0.000	0.000
10/18/2019 05:48:12 pm	2.996	2.985	0.000	0.000	0.0712	0.000	0.000
10/18/2019 05:48:12 pm	2.997	2.985	0.000	0.000	0.0712	0.000	0.000
10/18/2019 05:48:12 pm	2.998	2.985	0.000	-484.814	0.0712	0.000	-11.574
10/18/2019 05:48:12 pm	2.999	2.985	0.000	-1454.441	0.0712	0.000	-34.722
10/18/2019 05:48:13 pm	3.000	2.985	-2.909	-1939.254	0.0712	-0.069	-46.296
10/18/2019 05:48:13 pm	3.001	2.985	-5.818	-969.627	0.0712	-0.139	-23.148
10/18/2019 05:48:13 pm	3.002	2.967	-5.818	969.627	0.0708	-0.139	23.148
10/18/2019 05:48:13 pm	3.003	2.967	-2.909	1939.254	0.0708	-0.069	46.296
10/18/2019 05:48:13 pm	3.004	2.967	0.000	1454.441	0.0708	0.000	34.722
10/18/2019 05:48:13 pm	3.005	2.967	0.000	484.814	0.0708	0.000	11.574
10/18/2019 05:48:13 pm	3.006	2.967	0.000	0.000	0.0708	0.000	0.000
10/18/2019 05:48:13 pm	3.007	2.967	0.000	0.000	0.0708	0.000	0.000
10/18/2019 05:48:13 pm	3.008	2.967	0.000	0.000	0.0708	0.000	0.000
10/18/2019 05:48:13 pm	3.009	2.967	0.000	0.000	0.0708	0.000	0.000
10/18/2019 05:48:13 pm	3.010	2.967	0.000	0.000	0.0708	0.000	0.000
10/18/2019 05:48:13 pm	3.011	2.967	0.000	0.000	0.0708	0.000	0.000
10/18/2019 05:48:13 pm	3.012	2.967	0.000	0.000	0.0708	0.000	0.000
10/18/2019 05:48:13 pm	3.013	2.967	0.000	0.000	0.0708	0.000	0.000
10/18/2019 05:48:13 pm	3.014	2.967	0.000	0.000	0.0708	0.000	0.000
10/18/2019 05:48:13 pm	3.015	2.967	0.000	0.000	0.0708	0.000	0.000
10/18/2019 05:48:13 pm	3.016	2.967	0.000	0.000	0.0708	0.000	0.000
10/18/2019 05:48:13 pm	3.017	2.967	0.000	-484.814	0.0708	0.000	-11.574
10/18/2019 05:48:13 pm	3.018	2.967	0.000	-1454.441	0.0708	0.000	-34.722
10/18/2019 05:48:13 pm	3.019	2.967	-2.909	-1939.254	0.0708	-0.069	-46.296
10/18/2019 05:48:13 pm	3.020	2.967	-5.818	-969.627	0.0708	-0.139	-23.148
10/18/2019 05:48:13 pm	3.021	2.950	-5.818	969.627	0.0704	-0.139	23.148
10/18/2019 05:48:13 pm	3.022	2.950	-2.909	1939.254	0.0704	-0.069	46.296
10/18/2019 05:48:13 pm	3.023	2.950	0.000	1454.441	0.0704	0.000	34.722
10/18/2019 05:48:13 pm	3.024	2.950	0.000	484.814	0.0704	0.000	11.574
10/18/2019 05:48:13 pm	3.025	2.950	0.000	0.000	0.0704	0.000	0.000
10/18/2019 05:48:13 pm	3.026	2.950	0.000	0.000	0.0704	0.000	0.000
10/18/2019 05:48:13 pm	3.027	2.950	0.000	0.000	0.0704	0.000	0.000
10/18/2019 05:48:13 pm	3.028	2.950	0.000	0.000	0.0704	0.000	0.000
10/18/2019 05:48:13 pm	3.029	2.950	0.000	0.000	0.0704	0.000	0.000
10/18/2019 05:48:13 pm	3.030	2.950	0.000	0.000	0.0704	0.000	0.000
10/18/2019 05:48:13 pm	3.031	2.950	0.000	0.000	0.0704	0.000	0.000
10/18/2019 05:48:13 pm	3.032	2.950	0.000	0.000	0.0704	0.000	0.000
10/18/2019 05:48:13 pm	3.033	2.950	0.000	-484.814	0.0704	0.000	-11.574
10/18/2019 05:48:13 pm	3.034	2.950	0.000	-1454.441	0.0704	0.000	-34.722
10/18/2019 05:48:13 pm	3.035	2.950	-2.909	-1939.254	0.0704	-0.069	-46.296
10/18/2019 05:48:13 pm	3.036	2.950	-5.818	-969.627	0.0704	-0.139	-23.148
10/18/2019 05:48:13 pm	3.037	2.932	-5.818	969.627	0.0700	-0.139	23.148
10/18/2019 05:48:13 pm	3.038	2.932	-2.909	1939.254	0.0700	-0.069	46.296
10/18/2019 05:48:13 pm	3.039	2.932	0.000	1454.441	0.0700	0.000	34.722
10/18/2019 05:48:13 pm	3.040	2.932	0.000	484.814	0.0700	0.000	11.574
10/18/2019 05:48:13 pm	3.041	2.932	0.000	0.000	0.0700	0.000	0.000
10/18/2019 05:48:13 pm	3.042	2.932	0.000	0.000	0.0700	0.000	0.000
10/18/2019 05:48:13 pm	3.043	2.932	0.000	0.000	0.0700	0.000	0.000
10/18/2019 05:48:13 pm	3.044	2.932	0.000	0.000	0.0700	0.000	0.000
10/18/2019 05:48:13 pm	3.045	2.932	0.000	0.000	0.0700	0.000	0.000
10/18/2019 05:48:13 pm	3.046	2.932	0.000	0.000	0.0700	0.000	0.000
10/18/2019 05:48:13 pm	3.047	2.932	0.000	-484.814	0.0700	0.000	-11.574
10/18/2019 05:48:13 pm	3.048	2.932	0.000	-1454.441	0.0700	0.000	-34.722
10/18/2019 05:48:13 pm	3.049	2.932	-2.909	-1939.254	0.0700	-0.069	-46.296
10/18/2019 05:48:13 pm	3.050	2.932	-5.818	-969.627	0.0700	-0.139	-23.148
10/18/2019 05:48:13 pm	3.051	2.915	-5.818	969.627	0.0696	-0.139	23.148
10/18/2019 05:48:13 pm	3.052	2.915	-2.909	1939.254	0.0696	-0.069	46.296
10/18/2019 05:48:13 pm	3.053	2.915	0.000	1454.441	0.0696	0.000	34.722
10/18/2019 05:48:13 pm	3.054	2.915	0.000	484.814	0.0696	0.000	11.574
10/18/2019 05:48:13 pm	3.055	2.915	0.000	0.000	0.0696	0.000	0.000
10/18/2019 05:48:13 pm	3.056	2.915	0.000	0.000	0.0696	0.000	0.000
10/18/2019 05:48:13 pm	3.057	2.915	0.000	0.000	0.0696	0.000	0.000
10/18/2019 05:48:13 pm	3.058	2.915	0.000	0.000	0.0696	0.000	0.000
10/18/2019 05:48:13 pm	3.059	2.915	0.000	-484.814	0.0696	0.000	-11.574
10/18/2019 05:48:13 pm	3.060	2.915	0.000	-1454.441	0.0696	0.000	-34.722
10/18/2019 05:48:13 pm	3.061	2.915	-2.909	-1939.254	0.0696	-0.069	-46.296
10/18/2019 05:48:13 pm	3.062	2.915	-5.818	-969.627	0.0696	-0.139	-23.148
10/18/2019 05:48:13 pm	3.063	2.897	-5.818	969.627	0.0692	-0.139	23.148
10/18/2019 05:48:13 pm	3.064	2.897	-2.909	1939.254	0.0692	-0.069	46.296
10/18/2019 05:48:13 pm	3.065	2.897	0.000	1454.441	0.0692	0.000	34.722
10/18/2019 05:48:13 pm	3.066	2.897	0.000	484.814	0.0692	0.000	11.574
10/18/2019 05:48:13 pm	3.067	2.897	0.000	0.000	0.0692	0.000	0.000
10/18/2019 05:48:13 pm	3.068	2.897	0.000	0.000	0.0692	0.000	0.000
10/18/2019 05:48:13 pm	3.069	2.897	0.000	0.000	0.0692	0.000	0.000
10/18/2019 05:48:13 pm	3.070	2.897	0.000	0.000	0.0692	0.000	0.000
10/18/2019 05:48:13 pm	3.071	2.897	0.000	-484.814	0.0692	0.000	-11.574
10/18/2019 05:48:13 pm	3.072	2.897	0.000	-1454.441	0.0692	0.000	-34.722
10/18/2019 05:48:13 pm	3.073	2.897	-2.909	-1939.254	0.0692	-0.069	-46.296
10/18/2019 05:48:13 pm	3.074	2.897	-5.818	-969.627	0.0692	-0.139	-23.148
10/18/2019 05:48:13 pm	3.075	2.880	-5.818	969.627	0.0687	-0.139	23.148
10/18/2019 05:48:13 pm	3.076	2.880	-2.909	1939.254	0.0687	-0.069	46.296
10/18/2019 05:48:13 pm	3.077	2.880	0.000	1454.441	0.0687	0.000	34.722
10/18/2019 05:48:13 pm	3.078	2.880	0.000	484.814	0.0687	0.000	11.574
10/18/2019 05:48:13 pm	3.079	2.880	0.000	0.000	0.0687	0.000	0.000
10/18/2019 05:48:13 pm	3.080	2.880	0.000	0.000	0.0687	0.000	0.000
10/18/2019 05:48:13 pm	3.081	2.880	0.000	-484.814	0.0687	0.000	-11.574
10/18/2019 05:48:13 pm	3.082	2.880	0.000	-1454.441	0.0687	0.000	-34.722
10/18/2019 05:48:13 pm	3.083	2.880	-2.909	-1939.254	0.0687	-0.069	-46.296
10/18/2019 05:48:13 pm	3.084	2.880	-5.818	-969.627	0.0687	-0.139	-23.148
10/18/2019 05:48:13 pm	3.085	2.862	-5.818	969.627	0.0683	-0.139	23.148
10/18/2019 05:48:13 pm	3.086	2.862	-2.909	1939.254	0.0683	-0.069	46.296
10/18/2019 05:48:13 pm	3.087	2.862	0.000	1454.441	0.0683	0.000	34.722
10/18/2019 05:48:13 pm	3.088	2.862	0.000	484.814	0.0683	0.000	11.574
10/18/2019 05:48:13 pm	3.089	2.862	0.000	0.000	0.0683	0.000	0.000
10/18/2019 05:48:13 pm	3.090	2.862	0.000	0.000	0.0683	0.000	0.000
10/18/2019 05:48:13 pm	3.091	2.862	0.000	-484.814	0.0683	0.000	-11.574
10/18/2019 05:48:13 pm	3.092	2.862	0.000	-1454.441	0.0683	0.000	-34.722
10/18/2019 05:48:13 pm	3.093	2.862	-2.909	-1939.254	0.0683	-0.069	-46.296
10/18/2019 05:48:13 pm	3.094	2.862	-5.818	-969.627	0.0683	-0.139	-23.148
10/18/2019 05:48:13 pm	3.095	2.845	-5.818	969.627	0.0679	-0.139	23.148
10/18/2019 05:48:13 pm	3.096	2.845	-2.909	1939.254	0.0679	-0.069	46.296
10/18/2019 05:48:13 pm	3.097	2.845	0.000	1454.441	0.0679	0.000	34.722
10/18/2019 05:48:13 pm	3.098	2.845	0.000	484.814	0.0679	0.000	11.574
10/18/2019 05:48:13 pm	3.099	2.845	0.000	0.000	0.0679	0.000	0.000
10/18/2019 05:48:13 pm	3.100	2.845	0.000	-484.814	0.0679	0.000	-11.574
10/18/2019 05:48:13 pm	3.101	2.845	0.000	-1454.441	0.0679	0.000	-34.722
10/18/2019 05:48:13 pm	3.102	2.845	-2.909	-1939.254	0.0679	-0.069	-46.296
10/18/2019 05:48:13 pm	3.103	2.845	-5.818	-969.627	0.0679	-0.139	-23.148
10/18/2019 05:48:13 pm	3.104	2.827	-5.818	969.627	0.0675	-0.139	23.148
10/18/2019 05:48:13 pm	3.105	2.827	-2.909	1939.254	0.0675	-0.069	46.296
10/18/2019 05:48:13 pm	3.106	2.827	0.000	1454.441	0.0675	0.000	34.722
10/18/2019 05:48:13 pm	3.107	2.827	0.000	484.814	0.0675	0.000	11.574
10/18/2019 05:48:13 pm	3.108	2.827	0.000	-484.814	0.0675	0.000	-11.574
10/18/2019 05:48:13 pm	3.109	2.827	0.000	-1454.441	0.0675	0.000	-34.722
10/18/2019 05:48:13 pm	3.110	2.827	-2.909	-1939.254	0.0675	-0.069	-46.296
10/18/2019 05:48:13 pm	3.111	2.827	-5.818	-969.627	0.0675	-0.139	-23.148
10/18/2019 05:48:13 pm	3.112	2.810	-5.818	969.627	0.0671	-0.139	23.148
10/18/2019 05:48:13 pm	3.113	2.810	-2.909	1939.254	0.0671	-0.069	46.296
10/18/2019 05:48:13 pm	3.114	2.810	0.000	1454.441	0.0671	0.000	34.722
10/18/2019 05:48:13 pm	3.115	2.810	0.000	484.814	0.0671	0.000	11.574
10/18/2019 05:48:13 pm	3.116	2.810	0.000	-484.814	0.0671	0.000	-11.574
10/18/2019 05:48:13 pm	3.117	2.810	0.000	-1454.441	0.0671	0.000	-34.722
10/18/2019 05:48:13 pm	3.118	2.810	-2.909	-1939.254	0.0671	-0.069	-46.296
10/18/2019 05:48:13 pm	3.119	2.810	-5.818	-969.627	0.0671	-0.139	-23.148
10/18/2019 05:48:13 pm	3.120	2.793	-5.818	969.627	0.0667	-0.139	23.148
10/18/2019 05:48:13 pm	3.121	2.793	-2.909	1939.254	0.0667	-0.069	46.296
10/18/2019 05:48:13 pm	3.122	2.793	0.000	1454.441	0.0667	0.000	34.722
10/18/2019 05:48:13 pm	3.123	2.793	0.000	3.703E-11	0.0667	0.000	0.000
10/18/2019 05:48:13 pm	3.124	2.793	0.000	-1454.441	0.0667	0.000	-34.722
10/18/2019 05:48:13 pm	3.125	2.793	-2.909	-1939.254	0.0667	-0.069	-46.296
10/18/2019 05:48:13 pm	3.126	2.793	-5.818	-969.627	0.0667	-0.139	-23.148
10/18/2019 05:48:13 pm	3.127	2.775	-5.818	969.627	0.0662	-0.139	23.148
10/18/2019 05:48:13 pm	3.128	2.775	-2.909	1939.254	0.0662	-0.069	46.296
