Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2
Date and Time	Time (s)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)
10/18/2019 06:33:49 pm	0.201	0.489	2.909	-1939.254	0.0117	0.069	-46.296
10/18/2019 06:33:49 pm	0.202	0.489	0.000	-969.627	0.0117	0.000	-23.148
10/18/2019 06:33:49 pm	0.203	0.489	0.000	969.627	0.0117	0.000	23.148
10/18/2019 06:33:49 pm	0.204	0.489	2.909	1939.254	0.0117	0.069	46.296
10/18/2019 06:33:49 pm	0.205	0.489	5.818	969.627	0.0117	0.139	23.148
10/18/2019 06:33:49 pm	0.206	0.506	5.818	-969.627	0.0121	0.139	-23.148
10/18/2019 06:33:49 pm	0.207	0.506	2.909	-1939.254	0.0121	0.069	-46.296
10/18/2019 06:33:49 pm	0.208	0.506	0.000	-969.627	0.0121	0.000	-23.148
10/18/2019 06:33:49 pm	0.209	0.506	0.000	969.627	0.0121	0.000	23.148
10/18/2019 06:33:49 pm	0.210	0.506	2.909	1939.254	0.0121	0.069	46.296
10/18/2019 06:33:49 pm	0.211	0.506	5.818	969.627	0.0121	0.139	23.148
10/18/2019 06:33:49 pm	0.212	0.524	5.818	-969.627	0.0125	0.139	-23.148
10/18/2019 06:33:49 pm	0.213	0.524	2.909	-1939.254	0.0125	0.069	-46.296
10/18/2019 06:33:49 pm	0.214	0.524	0.000	-969.627	0.0125	0.000	-23.148
10/18/2019 06:33:49 pm	0.215	0.524	0.000	969.627	0.0125	0.000	23.148
10/18/2019 06:33:49 pm	0.216	0.524	2.909	1939.254	0.0125	0.069	46.296
10/18/2019 06:33:49 pm	0.217	0.524	5.818	969.627	0.0125	0.139	23.148
10/18/2019 06:33:49 pm	0.218	0.541	5.818	-969.627	0.0129	0.139	-23.148
10/18/2019 06:33:49 pm	0.219	0.541	2.909	-1454.441	0.0129	0.069	-34.722
10/18/2019 06:33:49 pm	0.220	0.541	0.000	-9.326E-12	0.0129	0.000	-1.457E-13
10/18/2019 06:33:49 pm	0.221	0.541	2.909	1454.441	0.0129	0.069	34.722
10/18/2019 06:33:49 pm	0.222	0.541	5.818	969.627	0.0129	0.139	23.148
10/18/2019 06:33:49 pm	0.223	0.559	5.818	-969.627	0.0133	0.139	-23.148
10/18/2019 06:33:49 pm	0.224	0.559	2.909	-1939.254	0.0133	0.069	-46.296
10/18/2019 06:33:49 pm	0.225	0.559	0.000	-969.627	0.0133	0.000	-23.148
10/18/2019 06:33:49 pm	0.226	0.559	0.000	969.627	0.0133	0.000	23.148
10/18/2019 06:33:49 pm	0.227	0.559	2.909	1939.254	0.0133	0.069	46.296
10/18/2019 06:33:49 pm	0.228	0.559	5.818	969.627	0.0133	0.139	23.148
10/18/2019 06:33:49 pm	0.229	0.576	5.818	-969.627	0.0137	0.139	-23.148
10/18/2019 06:33:49 pm	0.230	0.576	2.909	-1939.254	0.0137	0.069	-46.296
10/18/2019 06:33:49 pm	0.231	0.576	0.000	-969.627	0.0137	0.000	-23.148
10/18/2019 06:33:49 pm	0.232	0.576	0.000	969.627	0.0137	0.000	23.148
10/18/2019 06:33:49 pm	0.233	0.576	2.909	1939.254	0.0137	0.069	46.296
10/18/2019 06:33:49 pm	0.234	0.576	5.818	969.627	0.0137	0.139	23.148
10/18/2019 06:33:49 pm	0.235	0.593	5.818	-969.627	0.0142	0.139	-23.148
10/18/2019 06:33:49 pm	0.236	0.593	2.909	-1454.441	0.0142	0.069	-34.722
10/18/2019 06:33:49 pm	0.237	0.593	0.000	9.992E-12	0.0142	0.000	2.429E-13
10/18/2019 06:33:49 pm	0.238	0.593	2.909	1454.441	0.0142	0.069	34.722
10/18/2019 06:33:49 pm	0.239	0.593	5.818	969.627	0.0142	0.139	23.148
10/18/2019 06:33:49 pm	0.240	0.611	5.818	-969.627	0.0146	0.139	-23.148
10/18/2019 06:33:49 pm	0.241	0.611	2.909	-1939.254	0.0146	0.069	-46.296
10/18/2019 06:33:49 pm	0.242	0.611	0.000	-969.627	0.0146	0.000	-23.148
